x,y,label,text
7.882266,15.016394,6,"No, I don't think it really was ever an idea. I threw a bullpen yesterday. Obviously found out when -- a little while ago. But I'm kind of at that poi"
11.608498,12.572261,7,"What about later in your career, the Olympics? Does anything stand out to you as being such a pristine surface to play on?"
10.544978,9.484678,2,I think she passed over 2-4 and made zero hitting errors and she did a really nice job. She had a tough matchup there in the last two sets against Sam
10.826562,9.870971,4," Yeah, I mean, given the condition, I think 67 is a great score, let alone tied for the lead.  Any time you're leading a PGA TOUR event, you have shot"
9.092154,14.960623,7,"  It definitely reminded me of it, just the excitement, the ""I can't believe this.""   I definitely saw myself, 27 LeBron, 27 AD.  I definitely saw mys"
10.784117,10.346173,1,"MIKE LEACH: Yeah, it's kind of a next-man-up deal.  It's a lot like practice or spring or camp  you just play the next guy."
9.448917,11.548421,4," At times, no.  At times, yes.  Depends on the player, depends on the day.  As far as today, I think that I just definitely went for too much at times"
6.894322,12.412926,2,"  Well, she's going to get better open looks in this series than she did in the last series, so that's a positive, number one."
8.570876,14.944496,4,"No, definitely not.  I'm just thankful I shot a really good round today and I got myself back into it."
7.111797,14.919909,6,I personally don't think so. I don't think it's one point or two points that determine anything. It's going to sting just as much.
10.659392,10.630806,7,You think about a lot of things before signing. You think about a lot. But I never thought that I'd be here in the big leagues at the biggest stage an
7.5574536,13.198892,1,"She won't be able to answer that. Yeah, she still was going to sit out. She's a precautionary risk, so like Chloe said, she would probably be expected"
7.282477,14.289505,1,"  Yes, because before couple weeks I don't have a confidence, you know, like distance.  If I have like a between club, like how do I this, so much thi"
7.698951,11.602478,6,"Yeah, I mean, there's probably not going to be a lot of odd-man rushes.  We know that.  It's been a tight series.  Not a lot of room out there."
5.998173,14.428096,4,"We tried to back up bowlers with the field, with setting the field, but the bowlers didn't really bowl to their field. So, yeah, in that respect, it j"
6.7840247,15.417065,2,I don't think there was one thing that I helped him with.  I think Andre is probably giving more credit to me than I deserve.
7.527223,13.776174,2," I don't know.  Maybe.  I hope so, but I have to try to play the next year in the big tournaments claycourt; I have to play good and then to get point"
10.160836,11.658667,7,Had to make a choice between that and Mexico and come home again is going to be the order of the day.  More breakfast.
6.591752,14.847303,4," On 17, I didn't hit a good drive.  I hit a 5 iron in.  I had 235 to the pin.  I carried it 223 or so with a 5 iron.  But my driver was very hesitant."
7.0137277,15.027664,7,"As of right now, yes. I think he talked to some of you guys already. He gave you thumbs up, didn't he?"
7.0399003,12.968803,7,"You know what, he's coming to the game. He's a fan. Hopefully he cheers for the Washington Nationals, and I hope he enjoys the game."
5.8469305,13.826944,4,"It's an incredible feeling. I really don't have many words right now. But after winning games one and two, we had a lot of confidence going into Game "
10.50509,11.277973,7," No.  I knew I was going to play two days in a row.  I was supposed to start on Monday, so was prepared for that."
9.721271,11.572411,7," I am extremely delighted.  I think it's funny because when I won back in '98, I never even made a trip into the media room until after I won.  (Laugh"
7.951499,10.71365,2," As I said, I really believe I am a better player now and I think I deserve it more, these days and I think I am ready for it much better than I did i"
9.487576,11.828832,7,I did not get a free dinner actually. There might have been a bill. I might have hit a window or something so --
8.887737,13.995911,7,"  Oh, I can see far away.  I just can't see close up anymore.  Can't read the scorecard, but I can see an eagle over there."
10.458017,11.172773,4,I would say it was very close to maximum.  But not 100%.  I would say it was very close to maximum.  Maybe you can write for which paper you work for.
10.802837,11.1846485,4,"Yeah, everybody is on edge when you go into OT.  One bad bounce, it could be turning out badly for your Team or good for your Team.  Fortunately for u"
8.813022,11.320732,5,"  Yeah, we'll talk about the starting lineup, we'll submit it 30 minutes prior, not before then. And in terms of the other rotations, obviously you gu"
6.5018525,12.033113,7,"  Again, the media is going to look for something, blow something out of proportion.  That's something that's been blown out of proportion."
9.333772,11.749291,7,"  Not yet.  I saw her son this morning at the daycare.  You know, it is hard to kind of catch up because you're on different schedules and the babies "
6.4004264,11.869983,6,"Well, there's been times where that does happen, for sure.  We respond pretty well to adversity.  When it's on the line, we tend to get good results. "
9.233753,14.142045,2," Thank you, Geoff, for joining us.  Great round today.  I know you were probably a little disappointed with that last hole, but still a good day and y"
6.9116106,14.733489,4,"Well, I wasn't aware of that, that a lot of their runs were being scored during that portion of the game. I know in Game 2 obviously it kind of got aw"
6.0684805,12.691351,2,"There was a time maybe when I was -- when I was more beatable, two years back, three years back, but I think I have gotten-- now the players don't rea"
9.823748,11.009844,7,My dream was pitching in the big leagues was my dream. I always imagined playing the World Series and winning the game for us. Something very big for 
7.863907,14.826793,7," Well, I was on the Nationwide Tour for five years after college, and I've been close a few times.  But I wasn't able to make it out here."
8.348001,15.205005,7,"Yeah, I guess I haven't really thought about it too much. But I'm sure I'll probably push it back a little bit."
8.281518,15.251282,6,"Yeah, I've never been to the SCG. I've seen it all on TV in the Ashes when I was younger, so it's quite nice to be able to go there and play a game th"
6.870902,13.811482,4," I didn't make so much final, I mean, it is my second -- third, so -- but one day you have to start to win, so maybe tomorrow."
7.022727,14.351007,5,"I think other than just the whole keeping the Team motivated, keeping the morale up. I don't know, a lot of guys feed off that. It keeps everyone moti"
8.15316,12.450222,6,"Yeah, it's exciting. I think after the first couple of games obviously our goal coming here was to be able to get back to Minute Maid. We've accomplis"
6.3173122,13.697937,1," No, but I think I was a little bit slower getting into the balls; especially at the net, because I made some mistakes which I shouldn't have.  But th"
7.09361,14.417014,1,"  I don't know if you can compare them to any one Team.  I think every Team, every defense has it's own style, it's own characteristics."
8.2303095,15.348623,7,"Yeah, I'll have some family and friends. It's nice to be back in a city that's somewhat familiar. It's an awesome place and I've loved playing here th"
7.7351594,13.394847,4," It was just kind of sitting down, nestled down but I could see the ball.  I've been in worse, believe me."
10.123595,9.504474,1,  It's a huge deal.  It's the switch of a game.  Could be the change of an outcome.  It's key.  We knew that going in we're going to have to close out
10.331471,12.225206,7,"  It's been a good time.  I got a chance to enjoy the city a little bit for a couple of days, look around.  And again, it's been business at hand."
10.544809,8.982859,7,It's a Taylor Made Rossa putter.  I putted with a Rossa earlier in the year.  I'm going back and forth with it and I grabbed it one out of the barrel 
9.916307,10.738026,5,I think so too. We kept learning as we went. That was the biggest thing. We were just taking it one day at a time and doing whatever we could to just 
7.6208854,15.289227,5,"  Hell, yeah.  Yeah.  Look, I show up to win every race, like any of these guys.  If you don't have that mindset, I don't know what you're doing here."
8.753034,14.013992,2,"I don't know if we can say we don't know a ton about them, just because of how good they are this year and how good they were last year."
10.55168,10.115595,4,"The BYU match from my freshman year, yeah, I saw a little parallels to that game, just that back and forth, like they were playing amazing defense. It"
10.601196,9.296542,4,"  Yeah, I think it rained a lot last night and the course was playing quite long and quite soft.  The fairways are quite wet so we played preferred li"
6.3903575,14.277942,7, I didn't eat at Flushing Meadow all two weeks.  What I was doing was getting good New York delis sandwiches and eating turkey sandwiches for two stra
11.788245,12.022016,7,"Good afternoon. My name is Jon Shevstakovsky, and I am vice president of communications and education at the National Baseball Hall of Fame and Museum"
9.145452,11.914188,5,"Yeah, I use that as a lot of motivation personally. I love it. Honestly, like, if people want to motivate me, just talk crap about me on the Internet."
6.1757402,13.88515,4,"We actually hit some balls hard, we really did. We just can't get nothing going these last three days. But we hit some balls hard."
10.187073,9.662279,4,"Execute.  Last night was a lot better, simplified getting pucks to the net, got some traffic.  We had some pretty good looks.  I probably should have "
10.641253,9.159601,4,"  Pretty tough start.  You know, like actually 1st hole I make bogey I feel like it's can happen because like long par-4."
8.344135,14.482946,2," Bart, you've had a consistent year as far as making cuts, and you're 168th on the money list but maybe you haven't finished as well as --"
9.337627,9.745235,4," I thought I had a chance to go in the fifth set, especially with the breakpoint in the next game."
8.55299,15.203754,5,"Yeah, obviously it feels great when you do something for your Team, and yeah, I'm really looking forward for the semis now."
10.530576,10.312432,4,"  It was a little bit luck that -- Todd normally plays with Arantxa and Arantxa decided not to play the mixed over here, so Todd was deciding to play "
10.719102,10.895688,4,"  I was talking to Sue about it before we finished.  I talked to Cathy [Engelbert] about it before my Podcast.  To be able to be the 2020 WNBA champs,"
9.152243,13.233265,7," I've got a bunch of family in town, so I'll probably just be at home and entertain all of the family that I've got in town."
6.2783127,11.72328,5,"Yeah, I think those guys both came into our program a little unsure of what their role would be.  They're both very humble and quiet kids.  Credit tha"
6.3858056,12.420484,3,"  He's a competitor.  What he's trying to do -- you tip your hat to a guy like that.  Obviously, it's a terrible time going down with an injury.  An i"
11.294908,10.982246,4,"This was the first time we've played in these conditions, and it's very different than ours. Usually we have the series, more series in Asia."
10.516014,9.615708,2,"I think so.  I shot 66 and I was winning so I knew I was going to qualify, so I came straight over and practiced a little bit and got some free clubs "
10.008467,10.490585,7," Because they was playing volleyball in the big club in France and the first activity was the tennis, so I start with my girlfriend because they was p"
10.647858,11.265095,7,"Well, I think I would characterize it as a tale of two cities. I think as between the negotiating committees, the dialogue has gotten a little more po"
7.5233274,14.053932,2, I think it is difficult to say because I think he is second tournament.  I don't know how many tournaments he played.
11.496055,11.476813,5,"I feel a lot better after today, getting out of here with a good day, leading laps here. I feel good about that leading into next week."
9.859641,10.205896,6,"So, yeah, the pitch will probably play the same for both Teams. So it's just a matter of consistency on our part to do well in all aspects of the game"
7.092394,14.285256,5,"I don't know. Everyone is a little bit different, honestly. You just try and get to know one another and try and be authentic and explain who we are, "
10.8897,11.107964,5,"This Team had such a great year, and to end like that -- they are a great Team. I just wish we could have responded like we have been."
8.86366,11.431026,1,"Yeah, just in general terms if you look at a lineup and you have -- the fewer guys you have to game plan for, you know, the easier it is to navigate a"
9.222253,14.728542,5,"I don't think I'll be able to describe what it's going to be like.  I know from what I've seen, I've been very, very impressed.  We're excited to get "
6.31585,12.017017,2,Certainly know who they are. This is certainly about our young core. Those two guys are part of it. They're probably the next wave of players coming.
9.122838,10.806574,4," Well, as far as I am concerned importance of the tournament and the kind of the player I beat today, yes."
8.8819685,11.28399,1,"Yeah, it was a lot different this year.  We had the experience.  We knew what the crowd was going to be like.  We actually practiced with crowd noise "
7.8737965,15.512773,2,"I'm glad he told you that. I talked to him today, he says he feels real good. He's going to go. And he's going to pitch. And we'll see how far he can "
9.961294,11.835159,2,"We're counting on Cano. He's another guy that had a bad year last year. Knowing him, knowing his preparation, I have no doubt he'll show up at Spring "
8.901531,12.004398,4," He was out today and hopefully get a chance to see him in the next couple of days, I wanted to go last night, but -- obviously I had a match."
9.498328,12.314028,7,"I think I might have been in 2000.  I think I was the oldest guy.  Nick Price was there, and I think I have him by maybe four or five months in age."
8.340944,14.043035,4,"Like I said, I just don't -- I don't want to make this about one play. It was a big play. I just don't want to make it about one play."
6.0629864,13.908418,4," I didn't about that.  I just tried to play it point by point to see the next point and don't think about beyond five sets, four sets, beat Jim Courie"
7.030711,14.548779,4,"  I don't necessarily think it is an advantage.  You know, we have been involved in a Championship Game already this year.  But once you cross the whi"
11.757422,12.215571,2,"CHRIS HIGGS:  I think the only debate about any one player's performance is she being, whoever 'she' is  Is she being measured fairly amongst all othe"
9.511176,13.771697,7,"Exactly. We play this part kind of back to back to back, so it's nice to be in the same place. A travel day does take its toll a little bit. So I'm ha"
6.808976,15.314868,7, It is enough to worry about is what is in front of me.  I don't need to worry about what everybody else is doing.
9.928026,11.367755,2," Oh, definitely.  I mean, definitely. She beat her earlier this year in Delray Beach.  I mean, I know Gaby is going to remember that.  I mean, I defin"
5.8603997,13.489095,1,"We're pretty good, too. We're going to try to adapt to him. And I think our pitchers did a good job of mixing. We didn't stay in one area, we didn't g"
8.902671,14.059979,7,It's devastating. It's not something that I wish on anybody in this room. Just like I don't wish any of you to be standing up here having to answer th
6.3430896,11.784452,7,I think he'll be great. He's a fun-loving guy. He's a different dude. I think he'll be great in that culture.
7.840469,13.725799,7,"No. They haven't reached out because of that. I've had players reach out to me this off-season, but not specifically for -- after the trade about othe"
8.33727,13.00658,4,"I mean, they won some two-strike counts. They battled. I mean, I feel like I've said this a few times since we've been to the postseason, our opponent"
10.658913,9.041562,4," 3, I hit it in the rough left and then hit it in the front left bunker, just got it on to the green and 2-putted."
